Fecha,Cantidad,tend,ciclo
2016-12-21,88,86.65726160392515,1.34273839607485
2016-12-22,100,85.79666991771873,14.20333008228127
2016-12-23,101,85.13153180809914,15.86846819190086
2016-12-24,53,84.70298586053343,-31.70298586053343
2016-12-25,34,84.56208845310863,-50.56208845310863
2016-12-26,53,84.74008159774898,-31.740081597748983
2016-12-27,76,85.23660600109554,-9.236606001095538
2016-12-28,109,86.03146481879072,22.968535181209276
2016-12-29,107,87.09868832772634,19.901311672273664
2016-12-30,122,88.42666213928243,33.57333786071757
2016-12-31,58,90.01621018463425,-32.01621018463425
2017-01-01,47,91.88913973111997,-44.88913973111997
2017-01-02,77,94.04724791471233,-17.04724791471233
2017-01-03,81,96.4642761590522,-15.464276159052204
2017-01-04,90,99.10331135783377,-9.103311357833775
2017-01-05,129,101.91777523215177,27.08222476784823
2017-01-06,129,104.85539993350228,24.144600066497716
2017-01-07,101,107.88084400386126,-6.880844003861256
2017-01-08,67,110.97385636024616,-43.97385636024616
2017-01-09,62,114.10988539217202,-52.10988539217202
2017-01-10,148,117.23689582892872,30.763104171071276
2017-01-11,136,120.27028372143606,15.729716278563942
2017-01-12,144,123.14467206072072,20.855327939279277
2017-01-13,165,125.80451491048353,39.19548508951647
2017-01-14,149,128.20730091438725,20.792699085612753
2017-01-15,96,130.33501589427556,-34.33501589427556
2017-01-16,155,132.18264110892068,22.817358891079323
2017-01-17,171,133.7236984321608,37.2763015678392
2017-01-18,145,134.94597058714118,10.054029412858824
2017-01-19,149,135.86053798548693,13.139462014513072
2017-01-20,177,136.48476480720632,40.51523519279368
2017-01-21,138,136.84422739606657,1.1557726039334284
2017-01-22,101,136.9898241178304,-35.98982411783041
2017-01-23,126,136.97317569613813,-10.973175696138128
2017-01-24,155,136.82340921455645,18.17659078544355
2017-01-25,130,136.56279352184202,-6.562793521842025
2017-01-26,137,136.22495783599234,0.7750421640076581
2017-01-27,138,135.83942962905368,2.160570370946317
2017-01-28,127,135.43622077442484,-8.43622077442484
2017-01-29,100,135.04669350198637,-35.04669350198637
2017-01-30,107,134.69693740363482,-27.69693740363482
2017-01-31,122,134.39113788782788,-12.391137887827881
2017-02-01,165,134.11616977714604,30.88383022285396
2017-02-02,136,133.85116343298978,2.148836567010221
2017-02-03,140,133.59455161064898,6.405448389351022
2017-02-04,139,133.34611008826792,5.6538899117320796
2017-02-05,93,133.10961804923426,-40.10961804923426
2017-02-06,129,132.89238835813035,-3.892388358130347
2017-02-07,144,132.6766653682579,11.323334631742114
2017-02-08,148,132.44226069019476,15.557739309805243
2017-02-09,138,132.17606301866397,5.823936981336033
2017-02-10,149,131.8746846354569,17.1253153645431
2017-02-11,138,131.53837778297836,6.461622217021642
2017-02-12,87,131.17809802573595,-44.17809802573595
2017-02-13,147,130.808839442123,16.191160557876998
2017-02-14,126,130.41798479926678,-4.417984799266776
2017-02-15,155,130.0030363396433,24.9969636603567
2017-02-16,136,129.558735065229,6.441264934770999
2017-02-17,144,129.095445080288,14.904554919712012
2017-02-18,131,128.62755627966862,2.3724437203313755
2017-02-19,96,128.17877390504404,-32.17877390504404
2017-02-20,101,127.77428597541257,-26.774285975412567
2017-02-21,138,127.41916877608197,10.580831223918025
2017-02-22,146,127.1017646636254,18.898235336374597
2017-02-23,125,126.81702901413091,-1.8170290141309096
2017-02-24,136,126.5717286007718,9.428271399228194
2017-02-25,121,126.37149455358758,-5.371494553587581
2017-02-26,83,126.22785067224224,-43.22785067224224
2017-02-27,117,126.1489635723039,-9.148963572303899
2017-02-28,126,126.11598246267056,-0.11598246267055856
2017-03-01,124,126.10433845000745,-2.1043384500074467
2017-03-02,137,126.08939015194059,10.910609848059408
2017-03-03,167,126.0451809745648,40.9548190254352
2017-03-04,134,125.95257345512988,8.04742654487012
2017-03-05,97,125.81802689277649,-28.818026892776487
2017-03-06,108,125.65303022823583,-17.653030228235835
2017-03-07,133,125.45106113543109,7.54893886456891
2017-03-08,138,125.19456414439267,12.805435855607328
2017-03-09,152,124.87070187194138,27.129298128058622
2017-03-10,142,124.47464033230784,17.525359667692157
2017-03-11,127,124.01850135105273,2.981498648947266
2017-03-12,85,123.52536010352897,-38.52536010352897
2017-03-13,120,123.02015520174501,-3.0201552017450126
2017-03-14,126,122.50374690764468,3.4962530923553174
2017-03-15,142,121.97510788617068,20.024892113829324
2017-03-16,125,121.43539596044847,3.5646040395515257
2017-03-17,133,120.8982845111747,12.101715488825306
2017-03-18,122,120.37967479657058,1.6203252034294167
2017-03-19,82,119.90303164703796,-37.90303164703796
2017-03-20,71,119.49283259623081,-48.49283259623081
2017-03-21,138,119.14986578302373,18.850134216976272
2017-03-22,102,118.84461132591872,-16.84461132591872
2017-03-23,112,118.55933067730342,-6.5593306773034215
2017-03-24,155,118.26575740748672,36.73424259251328
2017-03-25,124,117.93152550510419,6.06847449489581
2017-03-26,77,117.54722786041171,-40.54722786041171
2017-03-27,104,117.10725016022441,-13.10725016022441
2017-03-28,124,116.58063607394476,7.41936392605524
2017-03-29,119,115.92823723962508,3.0717627603749236
2017-03-30,127,115.11554239777142,11.88445760222858
2017-03-31,135,114.10996014061516,20.890039859384842
2017-04-01,179,112.88632684638903,66.11367315361097
2017-04-02,87,111.4325351682379,-24.432535168237905
2017-04-03,138,109.77779880502769,28.222201194972314
2017-04-04,131,107.93606112114419,23.063938878855808
2017-04-05,135,105.93890435672002,29.061095643279984
2017-04-06,115,103.8323257136871,11.167674286312902
2017-04-07,123,101.68048557875434,21.319514421245657
2017-04-08,95,99.55452413505958,-4.55452413505958
2017-04-09,51,97.53890626225382,-46.53890626225382
2017-04-10,78,95.71525026240374,-17.715250262403742
2017-04-11,83,94.13608762116212,-11.136087621162119
2017-04-12,87,92.84287779276774,-5.842877792767737
2017-04-13,54,91.87012017669616,-37.87012017669616
2017-04-14,25,91.24866237380252,-66.24866237380252
2017-04-15,69,90.98568315983151,-21.98568315983151
2017-04-16,57,91.04695589654423,-34.04695589654423
2017-04-17,100,91.38451289372681,8.615487106273193
2017-04-18,111,91.92910711372997,19.07089288627003
2017-04-19,103,92.61687619834595,10.383123801654051
2017-04-20,102,93.39587709742085,8.60412290257915
2017-04-21,130,94.22065621317671,35.77934378682329
2017-04-22,97,95.05113752464966,1.9488624753503387
2017-04-23,68,95.86960710074254,-27.86960710074254
2017-04-24,104,96.65956904940523,7.340430950594765
2017-04-25,132,97.38710897414964,34.61289102585036
2017-04-26,116,98.02290024783174,17.977099752168257
2017-04-27,112,98.5592493001987,13.440750699801299
2017-04-28,121,98.99969824834277,22.000301751657233
2017-04-29,102,99.35618967854364,2.643810321456357
2017-04-30,57,99.65441636567583,-42.65441636567583
2017-05-01,63,99.92172346606468,-36.92172346606468
2017-05-02,127,100.15879712580697,26.84120287419303
2017-05-03,103,100.34324741383325,2.6567525861667463
2017-05-04,121,100.46946015087035,20.530539849129653
2017-05-05,131,100.53348162801144,30.466518371988556
2017-05-06,122,100.54418972375544,21.455810276244563
2017-05-07,51,100.52950389058367,-49.52950389058367
2017-05-08,94,100.53075346240016,-6.530753462400156
2017-05-09,108,100.55831183317727,7.441688166822729
2017-05-10,91,100.61847067597343,-9.618470675973427
2017-05-11,121,100.72217271895124,20.277827281048758
2017-05-12,108,100.87434914610091,7.125650853899089
2017-05-13,92,101.0926047834632,-9.092604783463202
2017-05-14,44,101.39899798886255,-57.39899798886255
2017-05-15,79,101.80990424213383,-22.809904242133825
2017-05-16,112,102.30582464936887,9.694175350631127
2017-05-17,114,102.85300412650824,11.146995873491761
2017-05-18,105,103.42374644908656,1.5762535509134352
2017-05-19,130,103.9973222650594,26.002677734940605
2017-05-20,116,104.55398738085157,11.446012619148433
2017-05-21,73,105.0902492764722,-32.09024927647221
2017-05-22,100,105.6097691898174,-5.609769189817399
2017-05-23,111,106.0961519529854,4.9038480470146055
2017-05-24,120,106.52949629233089,13.47050370766911
2017-05-25,122,106.89296583923797,15.107034160762026
2017-05-26,140,107.17814328990801,32.82185671009199
2017-05-27,97,107.38605323689292,-10.38605323689292
2017-05-28,78,107.53823393318842,-29.538233933188422
2017-05-29,57,107.64973234851716,-50.64973234851716
2017-05-30,120,107.71713405639368,12.282865943606325
2017-05-31,121,107.70536854761465,13.294631452385346
2017-06-01,143,107.58704210419157,35.41295789580843
2017-06-02,112,107.34307015279363,4.656929847206371
2017-06-03,120,106.97650121877487,13.023498781225129
2017-06-04,76,106.49329440864386,-30.493294408643862
2017-06-05,117,105.90754851564739,11.092451484352608
2017-06-06,94,105.21430402402686,-11.214304024026859
2017-06-07,130,104.41553420020138,25.584465799798622
2017-06-08,106,103.5062033705751,2.4937966294249065
2017-06-09,128,102.497266152677,25.502733847323
2017-06-10,112,101.40123578692949,10.59876421307051
2017-06-11,71,100.2465647224095,-29.246564722409502
2017-06-12,88,99.06832963582718,-11.068329635827183
2017-06-13,101,97.88332810094113,3.116671899058872
2017-06-14,113,96.70143998548761,16.29856001451239
2017-06-15,105,95.53449307713984,9.465506922860158
2017-06-16,114,94.40450176358007,19.595498236419928
2017-06-17,84,93.3393963743174,-9.339396374317403
2017-06-18,61,92.37935442525867,-31.37935442525867
2017-06-19,51,91.55871630957675,-40.55871630957675
2017-06-20,101,90.89221032392881,10.107789676071192
2017-06-21,97,90.36921556727852,6.630784432721484
2017-06-22,87,89.98542850713707,-2.9854285071370725
2017-06-23,107,89.74068985128618,17.259310148713823
2017-06-24,80,89.63297441469058,-9.63297441469058
2017-06-25,66,89.6710440811579,-23.671044081157902
2017-06-26,53,89.85764012548663,-36.857640125486625
2017-06-27,84,90.18070941992445,-6.1807094199244546
2017-06-28,87,90.60516281164062,-3.605162811640625
2017-06-29,120,91.0920482044169,28.907951795583102
2017-06-30,129,91.60016027527777,37.39983972472223
2017-07-01,102,92.10636117112,9.89363882888
2017-07-02,58,92.61088793866827,-34.61088793866827
2017-07-03,56,93.12016114891532,-37.120161148915315
2017-07-04,119,93.61896956789218,25.38103043210782
2017-07-05,96,94.06890186091178,1.9310981390882205
2017-07-06,112,94.4474098373071,17.552590162692894
2017-07-07,101,94.73315224274808,6.266847757251924
2017-07-08,107,94.91575819175631,12.08424180824369
2017-07-09,71,94.98877357870177,-23.988773578701768
2017-07-10,93,94.95329694908456,-1.9532969490845602
2017-07-11,112,94.79543386491807,17.204566135081933
2017-07-12,113,94.50006907762253,18.499930922377473
2017-07-13,106,94.0628401924526,11.937159807547403
2017-07-14,113,93.49094727148957,19.509052728510426
2017-07-15,89,92.79905110169436,-3.79905110169436
2017-07-16,65,92.01400562798321,-27.01400562798321
2017-07-17,102,91.16029038833375,10.839709611666251
2017-07-18,88,90.24550116720617,-2.2455011672061715
2017-07-19,95,89.28400856756785,5.715991432432148
2017-07-20,60,88.28877975415665,-28.28877975415665
2017-07-21,91,87.27635438635568,3.7236456136443223
2017-07-22,79,86.24559163620171,-7.245591636201709
2017-07-23,51,85.19767795423999,-34.19767795423999
2017-07-24,102,84.12927129624322,17.870728703756782
2017-07-25,87,83.01565606926266,3.9843439307373387
2017-07-26,98,81.84328588578947,16.15671411421053
2017-07-27,108,80.60110457327144,27.398895426728558
2017-07-28,98,79.28815390547783,18.711846094522173
2017-07-29,74,77.9205999658196,-3.920599965819605
2017-07-30,38,76.52630374151691,-38.52630374151691
2017-07-31,73,75.13067584481125,-2.1306758448112504
